order_id,payment_sequential,payment_type,payment_installments,payment_value
order_004540,1,credit_card,8,894.52
order_004540,2,credit_card,9,361.28
order_004541,1,voucher,12,36.09
order_004542,1,credit_card,12,52.87
order_004543,1,voucher,11,812.46
order_004544,1,credit_card,8,459.03
order_004544,2,credit_card,7,594.27
order_004545,1,debit_card,11,412.28
order_004545,2,credit_card,3,493.74
order_004546,1,boleto,9,724.35
order_004546,2,credit_card,9,583.28
order_004547,1,credit_card,2,397.3
order_004548,1,credit_card,9,534.94
order_004548,2,credit_card,5,147.28
order_004549,1,credit_card,2,378.78
order_004550,1,credit_card,3,239.96
order_004551,1,credit_card,10,536.66
order_004552,1,credit_card,8,905.65
order_004552,2,credit_card,12,268.54
order_004553,1,credit_card,1,287.99
order_004553,2,credit_card,7,514.46
order_004554,1,credit_card,4,94.96
order_004555,1,credit_card,8,687.94
order_004556,1,debit_card,7,712.26
order_004557,1,credit_card,12,521.93
order_004558,1,credit_card,9,662.09
order_004558,2,credit_card,9,464.05
order_004559,1,credit_card,10,603.14
order_004560,1,credit_card,5,651.69
order_004560,2,credit_card,7,224.38
order_004561,1,boleto,4,697.75
order_004561,2,debit_card,8,402.08
order_004562,1,credit_card,7,384.58
order_004562,2,credit_card,7,205.11
order_004563,1,credit_card,2,738.69
order_004564,1,credit_card,6,407.18
order_004564,2,credit_card,8,904.99
order_004565,1,credit_card,3,832.4
order_004565,2,boleto,5,221.31
order_004566,1,credit_card,8,400.56
order_004566,2,credit_card,12,26.32
order_004567,1,credit_card,11,55.31
order_004567,2,credit_card,4,457.67
order_004568,1,boleto,5,587.16
order_004569,1,credit_card,9,188.66
order_004569,2,debit_card,7,464.11
order_004570,1,credit_card,1,495.58
order_004570,2,credit_card,5,533.44
order_004571,1,credit_card,12,782.8
order_004572,1,credit_card,4,400.4
order_004572,2,credit_card,2,117.14
order_004573,1,credit_card,9,971.61
order_004573,2,credit_card,11,213.71
order_004574,1,credit_card,12,946.21
order_004574,2,credit_card,10,814.59
order_004575,1,credit_card,8,592.14
order_004575,2,credit_card,6,437.42
order_004576,1,credit_card,11,888.32
order_004577,1,credit_card,6,731.71
order_004577,2,credit_card,1,430.36
order_004578,1,credit_card,7,621.54
order_004578,2,credit_card,6,629.51
order_004579,1,credit_card,2,141.58
order_004579,2,voucher,2,533.31
order_004580,1,boleto,1,933.34
order_004581,1,credit_card,6,601.85
order_004582,1,credit_card,2,190.16
order_004582,2,credit_card,5,739.06
order_004583,1,credit_card,6,670.56
order_004584,1,credit_card,3,605.69
order_004584,2,credit_card,1,471.1
order_004585,1,credit_card,12,860.66
order_004585,2,credit_card,11,839.43
order_004586,1,credit_card,1,444.25
order_004587,1,boleto,10,24.28
order_004587,2,credit_card,11,76.11
order_004588,1,boleto,5,319.42
order_004589,1,credit_card,12,107.67
order_004589,2,credit_card,7,947.69
order_004590,1,credit_card,2,55.47
order_004590,2,boleto,10,941.81
order_004591,1,boleto,12,847.16
order_004591,2,credit_card,2,385.89
order_004592,1,credit_card,3,680.28
order_004592,2,debit_card,10,316.03
order_004593,1,credit_card,8,636.44
order_004594,1,credit_card,3,728.17
order_004594,2,boleto,10,66.17
order_004595,1,credit_card,11,458.95
order_004596,1,credit_card,7,997.08
order_004597,1,credit_card,10,920.67
order_004598,1,credit_card,9,688.51
order_004599,1,credit_card,2,476.37
order_004599,2,debit_card,2,194.0
order_004600,1,boleto,1,358.49
order_004601,1,credit_card,9,695.71
order_004602,1,boleto,9,76.03
order_004603,1,credit_card,6,839.59
order_004603,2,boleto,11,844.57
order_004604,1,credit_card,7,771.39
order_004605,1,credit_card,2,806.67
order_004605,2,debit_card,8,511.27
order_004606,1,voucher,2,699.88
order_004606,2,credit_card,2,946.68
order_004607,1,credit_card,11,128.4
order_004607,2,credit_card,7,275.82
order_004608,1,boleto,2,848.69
order_004609,1,boleto,4,500.41
order_004609,2,credit_card,5,137.02
order_004610,1,credit_card,7,44.77
order_004611,1,credit_card,6,687.31
order_004611,2,credit_card,3,59.75
order_004612,1,voucher,12,358.17
order_004612,2,boleto,2,600.6
order_004613,1,credit_card,2,338.61
order_004614,1,credit_card,2,720.45
order_004614,2,credit_card,8,533.58
order_004615,1,credit_card,3,184.14
order_004615,2,voucher,11,884.37
order_004616,1,credit_card,12,713.73
order_004617,1,boleto,6,769.39
order_004618,1,credit_card,12,152.45
order_004618,2,credit_card,6,396.09
order_004619,1,credit_card,7,489.53
order_004619,2,credit_card,1,245.1
order_004620,1,credit_card,8,763.39
order_004621,1,boleto,3,807.64
order_004621,2,boleto,5,202.14
order_004622,1,credit_card,1,30.39
order_004623,1,credit_card,9,980.78
order_004624,1,boleto,10,862.08
order_004625,1,credit_card,3,466.35
order_004626,1,credit_card,10,785.89
order_004626,2,credit_card,8,687.0
order_004627,1,credit_card,6,147.09
order_004627,2,boleto,6,206.84
order_004628,1,credit_card,3,486.68
order_004629,1,credit_card,12,849.72
order_004629,2,boleto,4,705.03
order_004630,1,credit_card,3,130.74
order_004630,2,credit_card,2,732.2
order_004631,1,credit_card,4,598.1
order_004632,1,boleto,12,186.21
order_004633,1,credit_card,3,653.29
order_004633,2,boleto,2,564.86
order_004634,1,boleto,9,904.87
order_004634,2,credit_card,2,181.4
order_004635,1,debit_card,1,585.48
order_004636,1,voucher,3,562.75
order_004636,2,credit_card,9,323.39
order_004637,1,credit_card,10,286.21
order_004637,2,boleto,8,385.48
order_004638,1,debit_card,7,158.14
order_004639,1,credit_card,5,771.93
order_004639,2,credit_card,1,311.53
order_004640,1,credit_card,8,845.4
order_004640,2,credit_card,1,140.06
order_004641,1,credit_card,8,928.9
order_004641,2,boleto,5,825.12
order_004642,1,credit_card,9,130.6
order_004642,2,voucher,5,691.21
order_004643,1,credit_card,1,759.09
order_004643,2,boleto,4,222.89
order_004644,1,boleto,9,233.03
order_004645,1,boleto,10,645.85
order_004646,1,credit_card,11,885.53
order_004646,2,credit_card,5,769.26
order_004647,1,credit_card,3,434.85
order_004648,1,boleto,7,919.13
order_004648,2,credit_card,9,427.73
order_004649,1,debit_card,5,49.17
order_004649,2,boleto,4,430.41
order_004650,1,voucher,11,214.06
order_004651,1,boleto,6,503.9
order_004652,1,credit_card,9,575.11
order_004652,2,credit_card,2,226.03
order_004653,1,credit_card,9,212.08
order_004653,2,credit_card,3,911.32
order_004654,1,credit_card,1,433.6
order_004655,1,credit_card,4,555.73
order_004655,2,credit_card,5,130.41
order_004656,1,credit_card,5,56.42
order_004657,1,boleto,7,87.93
order_004658,1,credit_card,5,105.29
order_004658,2,credit_card,12,377.9
order_004659,1,credit_card,1,214.38
order_004660,1,credit_card,10,900.08
order_004660,2,boleto,2,593.45
order_004661,1,credit_card,2,696.03
order_004662,1,credit_card,10,161.8
order_004663,1,boleto,2,165.74
order_004664,1,credit_card,11,247.68
order_004664,2,voucher,6,363.0
order_004665,1,credit_card,12,993.11
order_004666,1,credit_card,5,667.35
order_004667,1,credit_card,10,783.84
order_004668,1,credit_card,4,291.53
order_004668,2,boleto,1,396.37
order_004669,1,credit_card,8,975.87
order_004669,2,boleto,9,228.67
order_004670,1,credit_card,4,209.06
order_004671,1,debit_card,10,305.62
order_004672,1,credit_card,5,664.91
order_004673,1,credit_card,12,923.43
order_004674,1,credit_card,12,855.35
order_004674,2,boleto,10,999.94
order_004675,1,boleto,5,66.22
order_004676,1,credit_card,6,604.43
order_004677,1,boleto,4,482.52
order_004678,1,credit_card,11,860.89
order_004679,1,credit_card,9,246.06
order_004679,2,credit_card,7,856.58
order_004680,1,credit_card,6,805.71
order_004681,1,credit_card,3,605.13
order_004682,1,boleto,12,675.18
order_004682,2,credit_card,4,392.91
order_004683,1,credit_card,5,316.4
order_004683,2,credit_card,12,867.36
order_004684,1,boleto,6,268.9
order_004685,1,credit_card,12,985.51
order_004685,2,credit_card,12,991.15
order_004686,1,credit_card,2,478.27
order_004687,1,boleto,5,365.58
order_004687,2,credit_card,2,607.85
order_004688,1,boleto,8,808.13
order_004689,1,credit_card,9,781.1
order_004690,1,credit_card,9,821.54
order_004691,1,credit_card,5,434.01
order_004692,1,credit_card,3,748.11
order_004693,1,credit_card,2,49.87
order_004693,2,credit_card,5,416.43
order_004694,1,boleto,9,745.1
order_004695,1,credit_card,10,998.19
order_004696,1,credit_card,10,380.13
order_004696,2,boleto,2,648.56
order_004697,1,credit_card,2,940.84
order_004698,1,debit_card,8,512.59
order_004698,2,credit_card,2,541.82
order_004699,1,credit_card,12,28.63
order_004700,1,credit_card,6,375.35
order_004700,2,credit_card,4,121.19
order_004701,1,credit_card,5,63.99
order_004702,1,debit_card,9,969.12
order_004703,1,credit_card,6,166.68
order_004703,2,credit_card,9,172.1
order_004704,1,credit_card,10,881.45
order_004705,1,credit_card,4,391.16
order_004705,2,boleto,5,740.9
order_004706,1,credit_card,1,844.8
order_004706,2,debit_card,11,956.06
order_004707,1,credit_card,10,364.41
order_004708,1,credit_card,9,160.34
order_004708,2,credit_card,11,961.32
order_004709,1,credit_card,6,893.42
order_004709,2,credit_card,6,668.3
order_004710,1,credit_card,8,643.12
order_004711,1,credit_card,1,967.91
order_004712,1,credit_card,4,537.91
order_004713,1,boleto,9,559.62
order_004713,2,credit_card,1,758.22
order_004714,1,boleto,11,154.27
order_004715,1,credit_card,1,376.17
order_004716,1,credit_card,5,894.78
order_004717,1,credit_card,7,730.49
order_004717,2,credit_card,7,759.53
order_004718,1,credit_card,11,102.65
order_004719,1,boleto,6,240.39
order_004720,1,voucher,3,906.71
order_004721,1,debit_card,11,959.1
order_004722,1,credit_card,6,515.53
order_004723,1,credit_card,1,498.13
order_004724,1,credit_card,11,142.43
order_004724,2,credit_card,7,784.86
order_004725,1,boleto,6,347.36
order_004725,2,credit_card,9,534.6
order_004726,1,debit_card,8,258.05
order_004727,1,credit_card,10,425.98
order_004728,1,boleto,12,382.85
order_004728,2,boleto,8,598.08
order_004729,1,credit_card,2,453.63
order_004730,1,credit_card,2,67.98
order_004730,2,boleto,1,442.38
order_004731,1,credit_card,10,945.96
order_004731,2,credit_card,2,367.59
order_004732,1,credit_card,9,480.5
order_004733,1,credit_card,1,295.14
order_004734,1,credit_card,11,79.16
order_004735,1,credit_card,5,594.43
order_004735,2,credit_card,7,561.59
order_004736,1,credit_card,11,405.25
order_004737,1,credit_card,8,836.09
order_004738,1,credit_card,3,787.73
order_004738,2,credit_card,3,154.87
order_004739,1,credit_card,8,326.15
order_004739,2,credit_card,8,757.93
order_004740,1,boleto,4,734.8
order_004740,2,credit_card,10,801.78
order_004741,1,credit_card,8,391.94
order_004742,1,credit_card,10,950.83
order_004743,1,credit_card,2,521.54
order_004743,2,credit_card,11,675.19
order_004744,1,credit_card,3,320.1
order_004744,2,boleto,1,791.26
order_004745,1,credit_card,7,786.92
order_004746,1,credit_card,6,92.68
order_004747,1,boleto,1,238.2
order_004747,2,boleto,8,907.55
order_004748,1,boleto,5,888.92
order_004749,1,boleto,1,32.21
order_004749,2,credit_card,9,72.92
order_004750,1,credit_card,7,870.5
order_004751,1,credit_card,9,158.38
order_004752,1,credit_card,8,688.06
order_004752,2,credit_card,11,201.05
order_004753,1,credit_card,10,645.74
order_004753,2,credit_card,12,46.92
order_004754,1,voucher,11,228.06
order_004755,1,voucher,12,465.55
order_004756,1,credit_card,10,52.66
order_004757,1,boleto,6,458.66
order_004757,2,credit_card,2,460.84
order_004758,1,credit_card,8,790.89
order_004759,1,credit_card,1,897.63
order_004759,2,credit_card,2,539.94
order_004760,1,boleto,1,403.55
order_004761,1,credit_card,9,194.18
order_004761,2,credit_card,9,338.99
order_004762,1,credit_card,7,328.98
order_004762,2,credit_card,9,478.35
order_004763,1,boleto,11,80.91
order_004764,1,credit_card,4,119.96
order_004764,2,credit_card,2,826.76
order_004765,1,credit_card,5,693.27
order_004765,2,credit_card,1,196.55
order_004766,1,debit_card,1,555.88
order_004766,2,boleto,4,689.87
order_004767,1,credit_card,5,116.4
order_004768,1,credit_card,10,108.59
order_004769,1,credit_card,6,551.45
order_004770,1,credit_card,4,673.37
order_004771,1,credit_card,12,725.68
order_004771,2,credit_card,6,247.71
order_004772,1,credit_card,10,359.27
order_004772,2,voucher,8,30.18
order_004773,1,credit_card,3,138.77
order_004774,1,credit_card,2,647.83
order_004774,2,boleto,12,107.25
order_004775,1,credit_card,5,366.28
order_004775,2,credit_card,10,574.0
order_004776,1,credit_card,1,272.89
order_004777,1,credit_card,4,685.72
order_004778,1,boleto,9,966.78
order_004779,1,credit_card,5,339.45
order_004780,1,credit_card,7,720.12
order_004781,1,boleto,10,817.74
order_004782,1,credit_card,10,699.25
order_004782,2,credit_card,9,309.02
order_004783,1,boleto,7,71.37
order_004783,2,credit_card,4,129.61
order_004784,1,boleto,11,126.7
order_004784,2,credit_card,1,283.56
order_004785,1,credit_card,10,918.03
order_004786,1,credit_card,1,660.75
order_004787,1,boleto,7,92.6
order_004788,1,credit_card,2,322.1
order_004788,2,credit_card,7,694.55
order_004789,1,credit_card,3,319.24
order_004790,1,credit_card,5,471.27
order_004790,2,credit_card,7,555.39
order_004791,1,credit_card,6,753.24
order_004791,2,credit_card,11,696.99
order_004792,1,credit_card,10,923.33
order_004792,2,boleto,9,503.59
order_004793,1,boleto,5,762.42
order_004794,1,credit_card,4,251.21
order_004794,2,credit_card,11,43.33
order_004795,1,debit_card,10,928.62
order_004795,2,credit_card,8,773.76
order_004796,1,credit_card,6,318.86
order_004796,2,credit_card,1,551.95
order_004797,1,debit_card,5,388.97
order_004797,2,credit_card,8,874.99
order_004798,1,credit_card,12,38.59
order_004799,1,credit_card,4,48.89
order_004799,2,credit_card,10,980.18
order_004800,1,credit_card,4,309.55
order_004801,1,credit_card,1,90.08
order_004802,1,boleto,4,949.08
order_004802,2,credit_card,11,368.27
order_004803,1,credit_card,7,889.03
order_004803,2,credit_card,10,741.15
order_004804,1,credit_card,11,146.16
order_004804,2,boleto,8,315.15
order_004805,1,credit_card,3,320.17
order_004806,1,credit_card,2,925.56
order_004806,2,credit_card,12,44.43
order_004807,1,credit_card,6,119.29
order_004807,2,credit_card,10,42.55
order_004808,1,credit_card,4,594.88
order_004808,2,credit_card,1,273.58
order_004809,1,debit_card,12,101.81
order_004810,1,credit_card,4,315.14
order_004811,1,credit_card,10,947.66
order_004812,1,boleto,10,207.54
order_004812,2,boleto,3,478.5
order_004813,1,credit_card,3,427.69
order_004813,2,credit_card,11,41.21
order_004814,1,credit_card,6,89.15
order_004815,1,credit_card,3,761.2
order_004816,1,credit_card,8,226.38
order_004816,2,voucher,11,467.16
order_004817,1,credit_card,5,859.02
order_004817,2,boleto,12,600.95
order_004818,1,credit_card,6,46.01
order_004819,1,boleto,12,502.41
order_004820,1,boleto,6,759.4
order_004821,1,credit_card,3,654.68
order_004822,1,boleto,2,533.63
order_004823,1,credit_card,5,704.57
order_004824,1,credit_card,11,299.15
order_004824,2,credit_card,12,328.13
order_004825,1,credit_card,6,912.92
order_004825,2,credit_card,8,892.87
order_004826,1,credit_card,6,141.02
order_004827,1,credit_card,6,936.28
order_004827,2,boleto,1,402.86
order_004828,1,credit_card,6,215.36
order_004829,1,credit_card,3,727.86
order_004829,2,credit_card,10,436.15
order_004830,1,credit_card,7,218.55
order_004831,1,credit_card,9,373.08
order_004831,2,credit_card,3,56.76
order_004832,1,credit_card,8,759.88
order_004832,2,credit_card,8,686.76
order_004833,1,credit_card,10,138.3
order_004834,1,credit_card,2,65.89
order_004835,1,boleto,9,406.81
order_004836,1,credit_card,10,258.67
order_004836,2,voucher,8,870.23
order_004837,1,credit_card,11,983.22
order_004837,2,boleto,6,776.13
order_004838,1,credit_card,10,197.75
order_004838,2,credit_card,2,877.92
order_004839,1,credit_card,7,363.47
order_004840,1,credit_card,2,766.33
order_004840,2,credit_card,12,883.73
order_004841,1,credit_card,11,580.78
order_004842,1,credit_card,7,789.02
order_004842,2,credit_card,9,226.54
order_004843,1,credit_card,1,684.6
order_004844,1,debit_card,4,769.68
order_004845,1,credit_card,12,783.99
order_004845,2,voucher,6,493.62
order_004846,1,debit_card,4,848.25
order_004846,2,boleto,3,377.95
order_004847,1,credit_card,3,300.98
order_004848,1,credit_card,6,631.7
order_004849,1,debit_card,7,547.92
order_004850,1,credit_card,3,505.23
order_004850,2,credit_card,5,194.96
order_004851,1,credit_card,5,264.16
order_004851,2,credit_card,9,150.07
order_004852,1,boleto,1,706.13
order_004852,2,credit_card,7,69.19
order_004853,1,credit_card,9,433.16
order_004854,1,credit_card,5,299.92
order_004854,2,credit_card,6,565.96
order_004855,1,credit_card,1,975.94
order_004856,1,credit_card,9,87.14
order_004857,1,debit_card,11,231.16
order_004858,1,credit_card,5,982.6
order_004859,1,voucher,9,796.0
order_004860,1,credit_card,10,625.42
order_004860,2,credit_card,6,647.91
order_004861,1,voucher,9,291.63
order_004862,1,debit_card,6,871.4
order_004862,2,boleto,3,578.21
order_004863,1,boleto,7,199.45
order_004864,1,boleto,9,640.2
order_004864,2,credit_card,10,831.2
order_004865,1,credit_card,10,271.47
order_004865,2,credit_card,10,818.01
order_004866,1,credit_card,7,43.22
order_004867,1,credit_card,10,181.29
order_004868,1,credit_card,2,97.27
order_004869,1,credit_card,3,624.95
order_004870,1,voucher,12,127.33
order_004871,1,credit_card,2,209.83
order_004871,2,boleto,10,748.36
order_004872,1,credit_card,5,665.04
order_004872,2,credit_card,5,588.56
order_004873,1,credit_card,8,606.53
order_004873,2,credit_card,7,711.54
order_004874,1,credit_card,1,860.5
order_004875,1,credit_card,5,124.07
order_004876,1,credit_card,9,741.45
order_004877,1,credit_card,6,466.27
order_004877,2,credit_card,11,813.5
order_004878,1,boleto,3,126.73
order_004878,2,credit_card,2,172.34
order_004879,1,credit_card,10,54.82
order_004880,1,boleto,12,669.97
order_004880,2,credit_card,6,636.04
order_004881,1,credit_card,7,955.92
order_004882,1,credit_card,12,733.56
